	IMR90_iCherry	IMR90_iCherry	IMR90_iCherry	IMR90_iRAS	IMR90_iRAS	IMR90_iRAS
7985066	2.98867	3.12585	2.96657	2.96758	2.82514	2.92173
7985080	3.49344	3.38112	3.5809	3.70108	3.66845	3.46142
7985087	2.18855	2.09593	2.15225	2.22642	2.11844	2.32669
7985089	7.08252	7.09095	7.27241	7.35875	7.26255	7.02402
7985099	3.21595	3.35799	3.17762	3.31925	3.26726	3.21678
7985117	3.47608	3.25529	2.9923	2.89257	3.11571	3.01076
7985119	5.84693	5.94876	5.87731	5.71052	5.83099	5.66519
7985130	2.62244	2.60748	2.43229	2.58791	2.44211	2.63375
7985134	6.55509	6.72936	6.65973	7.68618	7.68104	7.72773
7985147	3.46222	3.19471	3.53024	3.36717	3.53023	3.55422
7985159	2.88829	3.04037	3.12972	2.86747	2.81611	2.73862
7985166	6.44026	6.79787	6.40899	6.68406	6.6674	6.45657
7985192	2.74756	2.71563	2.93811	2.45814	2.5313	2.56192
7985200	2.40809	2.53332	2.48192	2.5834	2.4504	2.52837
7985202	7.73717	7.64842	7.81633	8.2039	8.14882	8.25426
7985213	2.78248	2.9433	2.94273	3.06212	3.25456	2.92723
7985221	4.7261	4.10312	4.5489	4.26473	4.39102	4.32662
7985224	6.05912	5.72529	6.0774	4.60489	5.18959	4.99895
7985226	7.81907	7.941	8.17172	8.04879	7.93133	8.03653
7985233	2.95658	3.41191	3.07822	3.16142	2.88014	3.22442
7985236	2.37098	2.37343	2.21732	2.41191	2.19251	2.16256
7985238	2.71658	2.72848	2.66105	2.67436	2.64436	2.34803
7985240	7.12848	7.25807	7.22922	7.18753	7.38153	7.35164
7985248	3.62884	4.28404	3.98117	4.14581	4.09771	4.08142
7985253	4.27915	4.20024	4.35603	4.5324	4.33081	4.61003
7985257	2.81141	3.01476	2.78278	2.91155	2.92429	2.92429
7985259	5.89852	6.03145	6.05499	6.38086	6.5123	6.31592
7985266	2.61054	2.61119	2.5029	2.64402	2.52829	2.72001
7985268	6.1162	6.03218	5.96914	6.12959	6.51002	6.65327
7985285	4.50146	4.76551	4.73705	4.22306	4.23666	4.31054
7985308	2.14145	2.11632	2.09269	2.02693	2.10829	2.13208
7985310	6.16632	6.37448	6.3476	8.66837	8.05	7.9968
7985317	6.57128	6.71055	6.47284	10.1834	9.59394	9.40713
7985349	4.45454	4.20401	4.30458	4.55437	4.41691	4.69064
7985352	2.54599	2.68484	2.56012	2.59548	2.56989	2.5149
7985364	4.61186	4.67124	4.54957	3.60068	3.72388	3.62688
7985398	2.30248	2.23456	2.15137	2.18845	2.55468	2.25233
7985402	3.73498	3.483	3.58718	3.61563	3.5394	3.47695
7985409	4.62677	4.58499	4.57893	4.64222	4.58907	4.80803
7985416	4.46626	4.33201	4.24305	3.92145	3.92922	4.09206
7985418	3.64488	3.66409	3.65528	3.64251	3.56755	3.49483
7985431	5.58917	5.31731	5.47312	5.64681	5.61967	5.8765
7985442	2.81918	3.03509	2.76902	2.73726	2.88829	2.67353
7985444	3.77563	3.51474	3.63601	3.67211	3.56266	3.54535
7985450	4.62677	4.58499	4.57893	4.64222	4.58907	4.80803
7985457	4.46626	4.33201	4.24305	3.92145	3.92922	4.09206
7985459	3.64488	3.66409	3.65528	3.64251	3.56755	3.49483
7985472	4.04213	4.00629	3.87457	4.05718	4.06959	4.11294
7985480	2.03414	1.98432	1.96974	2.08214	2.13572	2.00558
7985482	4.25025	4.34746	4.31642	4.1724	4.14913	4.27973
7985488	6.58618	6.62084	6.53564	6.64279	6.57696	6.30536
7985493	2.63172	2.51909	2.71741	2.63429	2.88487	2.73915
7985507	2.67307	2.61996	2.61183	2.60327	2.81314	2.63487
7985522	2.82194	3.01491	2.72483	2.89304	2.90746	2.88616
7985553	1.9983	2.11213	2.0019	1.9983	2.01624	2.11575
7985555	3.09692	2.47704	2.85485	3.7541	3.05705	4.26979
7985560	3.96406	3.8615	3.82094	3.506	3.45663	3.59723
7985562	4.03932	4.0243	3.85894	4.0421	4.09773	4.11473
7985569	2.8159	3.03061	2.73806	2.60846	2.7793	2.62254
7985571	5.60267	5.30825	5.44061	5.72977	5.73455	5.98335
7985577	3.39798	3.55927	3.33939	3.42735	3.3473	3.44268
7985587	3.47763	3.45565	3.51257	3.67622	3.44701	3.54922
7985605	6.31861	6.59717	6.55314	6.65261	6.74404	6.79366
7985620	2.82066	2.847	2.72391	2.87228	2.79752	2.89559
7985636	2.90812	2.78428	2.74282	2.65616	2.80342	2.78991
7985662	5.93054	5.90788	6.12308	7.03744	6.72923	6.5155
7985688	4.46626	4.33201	4.24305	3.92145	3.92922	4.09206
7985690	3.79361	3.76586	3.84114	3.61184	3.61394	3.57389
7985695	5.59819	5.64679	5.50695	5.88524	5.62812	5.75574
7985741	2.69305	2.62686	2.69859	2.92189	2.8868	2.83424
7985752	2.20985	2.2123	2.39919	2.39446	2.28938	2.32879
7985757	8.12652	8.24688	8.09397	8.03734	7.8924	7.76646
7985765	2.96529	3.27752	3.03093	3.06721	3.07227	2.9827
7985767	6.0191	5.51455	5.61814	5.95867	5.91252	5.99141
7985777	3.72579	3.72144	3.69309	3.78515	3.51431	3.75829
7985786	2.93169	2.87314	2.96925	3.06933	2.99727	3.12785
7985809	6.89297	6.85484	6.81924	6.9256	7.20823	7.30581
7985829	3.4805	3.75814	3.43578	3.23709	3.17962	3.28447
7985871	2.60363	2.50333	2.58314	2.60091	2.52714	2.65321
7985873	3.20141	3.01151	2.99265	3.22215	3.17287	2.91335
7985898	2.50818	2.56148	2.68687	2.6267	2.54193	2.49542
7985918	3.53845	3.21403	3.55881	3.74598	3.74139	3.22457
7985920	3.75889	3.68606	3.88338	3.83893	3.62261	3.71522
7985924	4.83889	4.97053	5.15961	5.1245	4.8385	5.17351
7985930	4.21516	4.47713	4.66569	4.41377	4.39396	4.49369
7985932	2.68625	2.62649	2.63844	2.66657	2.70754	2.6497
7985934	4.48982	4.57096	4.62706	4.60994	4.27636	4.48609
7985959	3.03559	2.95679	3.26083	3.0561	3.05143	3.05535
7985963	2.66583	2.83487	2.85557	2.59912	2.56454	2.52376
7985981	2.90364	2.78636	2.62697	2.70236	2.74077	2.82176
7985983	6.1057	5.77335	5.84692	5.94402	5.89305	6.04751
7985997	4.53869	4.65	4.35066	4.26246	4.37593	4.25589
7985999	2.83329	3.01794	2.64869	2.6905	2.81149	2.49854
7986001	5.8998	5.66031	5.77528	5.51075	5.9748	5.46642
7986004	3.18853	3.23417	3.17319	3.20266	3.17215	3.32053
7986010	8.36828	8.38562	8.37689	8.55861	8.63396	8.70813
7986049	6.72946	7.21656	7.183	5.92918	5.96681	5.69999
7986068	2.41467	2.5599	2.50528	2.33136	2.47288	2.30864
7986092	5.72841	6.1639	5.97761	6.27748	6.25792	6.21675
7986110	3.42168	3.24807	3.5021	3.26887	3.07437	3.42068
7986132	5.32841	5.63493	5.61127	5.46207	5.41601	5.53892
7986160	5.02671	5.05412	5.01286	5.08745	5.21211	5.11331
7986186	3.08485	3.32123	3.42404	3.21466	3.15943	3.38423
7986195	2.28177	2.23892	2.49138	2.3714	2.23998	2.3193
7986214	6.02052	6.29562	6.05186	6.17825	5.92083	5.98734
7986229	2.79111	2.76932	2.58805	2.80656	3.00108	2.7771
7986239	2.27596	2.48725	2.50533	2.48073	2.41458	2.5812
7986246	5.39426	5.5045	5.53288	5.62169	5.54362	5.61883
7986248	5.05777	4.98807	5.15348	5.34165	5.12252	5.12982
7986250	6.28505	6.25793	6.3576	6.28813	6.2057	6.36267
7986291	2.522	2.38224	2.5171	2.47904	2.6293	2.64892
7986293	4.07217	3.59964	3.59668	4.98239	5.36652	5.64802
7986323	7.97998	8.16296	8.22333	8.21952	8.026	8.10607
7986325	2.00209	2.05702	2.06972	2.10601	2.06591	2.20551
7986327	2.41886	2.20773	2.18127	2.30602	2.93447	2.43816
7986329	6.87891	7.05352	7.09685	5.80255	5.91224	5.6147
7986336	2.95134	2.88038	3.04885	2.6938	2.65107	2.75511
7986338	2.23236	2.18885	2.1523	2.28299	2.22188	2.12903
7986340	2.61612	2.42798	2.44658	2.39241	2.57684	2.52291
7986346	3.26724	2.95249	3.13313	3.02887	3.11409	2.96278
7986348	3.59784	3.27052	3.92033	3.83436	3.57384	4.00067
7986350	4.90916	5.05412	4.89896	4.40882	4.2045	4.35257
7986359	8.12179	8.27802	8.35043	7.54658	7.24965	7.35436
7986383	6.30023	6.18651	6.36006	5.5749	5.64182	5.53927
7986385	3.76667	3.92295	3.96507	4.12909	3.9422	3.89617
7986394	6.17816	5.79765	6.11284	5.38477	5.90927	5.77521
7986407	2.54514	2.51109	2.42822	2.56434	2.58449	2.6467
7986411	6.39038	6.34985	6.41879	6.39487	6.71378	6.75492
7986426	2.56328	2.43311	2.59536	2.64126	2.71141	2.51565
7986428	4.4945	4.38528	4.27345	3.75263	4.01311	3.85175
7986433	4.04458	4.18168	3.97906	4.40865	4.35374	4.18751
7986442	3.68885	3.05144	2.92621	3.0601	2.74004	2.66476
7986444	3.07046	3.11924	3.01207	3.26597	2.90001	3.18246
7986446	4.24568	4.27731	4.22187	4.11555	4.07479	4.25313
7986463	3.92944	4.41938	4.12429	3.65325	3.68459	3.76893
7986501	2.11844	2.1754	2.26861	2.128	2.23254	2.14976
7986503	4.94274	4.80708	4.97792	4.67349	4.48244	4.67593
7986509	8.24704	8.30447	8.08306	6.65262	6.73138	6.98145
7986512	8.24704	8.30447	8.08306	6.65262	6.73138	6.98145
7986515	7.26518	7.22505	7.40102	5.73708	5.62566	6.02485
7986517	8.18657	8.26074	8.14851	6.65958	6.64664	6.96989
7986520	8.24803	8.2925	8.06977	6.66761	6.65777	6.98983
7986522	8.18657	8.26074	8.14851	6.65958	6.64664	6.96989
7986525	7.26518	7.22505	7.40102	5.73708	5.62566	6.02485
7986527	8.24704	8.30447	8.08306	6.65262	6.73138	6.98145
7986530	2.63062	2.53111	2.80355	2.47963	2.48569	2.57674
7986532	2.22257	2.28267	2.29405	2.14946	2.17513	2.35274
7986534	2.40434	2.42491	2.51523	2.49507	2.57752	2.46857
7986536	2.48513	2.68701	2.28215	2.49409	2.30226	2.53441
7986541	6.17815	6.38001	6.16544	6.13797	6.06443	6.20215
7986561	4.3788	4.2911	4.48644	4.516	4.07017	4.91731
7986563	2.32025	2.42135	2.09314	2.24516	2.33744	2.23182
7986565	3.41657	3.25076	3.40988	3.36343	3.52847	3.31568
7986567	2.55612	2.43568	2.73188	2.40557	2.33222	2.44681
7986569	6.63982	6.88082	6.68627	6.82487	6.70021	6.7902
7986598	2.53915	2.50092	2.47714	2.51276	2.61284	2.53593
7986601	4.62031	4.39362	4.8642	5.03347	5.13274	5.03789
7986603	2.68411	2.43887	2.61571	2.79714	2.73733	2.60917
7986605	2.57313	2.60437	2.52375	2.46321	2.5262	2.49114
7986627	2.32904	2.396	2.23563	2.23589	2.46009	2.38789
7986629	2.72437	2.58845	2.69761	2.75946	2.87455	2.69225
7986633	2.55612	2.43568	2.73188	2.40557	2.33222	2.44681
7986635	2.26468	2.50238	2.45244	2.30599	2.40328	2.35453
7986637	2.41929	2.81956	2.64441	2.28895	2.37038	2.24607
7986639	3.03612	2.8677	2.99216	3.01179	3.22893	3.17549
7986642	3.51137	3.27598	3.52491	3.44236	3.32816	3.66677
7986661	4.19238	4.31972	4.59433	4.51166	4.2492	4.66551
7986665	6.92157	6.88275	6.80221	7.00528	7.07569	6.9659
7986675	3.59059	3.79529	3.39826	4.32759	4.4966	4.36576
7986685	6.95501	7.27536	7.01202	6.88738	7.03122	6.81776
7986687	3.97706	4.22775	3.91547	3.59714	3.54888	3.40307
7986701	6.49189	6.69976	6.42261	6.60144	6.42516	6.55234
7986736	2.56818	2.51193	2.45321	2.49415	2.62614	2.52152
7986739	4.62031	4.39362	4.8642	5.03347	5.13274	5.03789
7986741	2.55966	2.5121	2.47422	2.50624	2.63112	2.53429
7986744	3.40809	3.54426	3.43253	3.39954	3.48912	3.40266
7986755	3.00545	2.68225	3.23163	3.05536	2.76582	2.98553
7986757	3.44717	3.7083	3.67586	3.28393	3.23669	3.23991
7986763	2.43589	2.33264	2.45666	2.26797	2.33338	2.38675
7986765	10.4356	10.5522	10.5012	10.4346	10.4516	10.3718
7986767	2.83673	2.83261	2.80269	2.79694	2.86626	2.72114
7986769	5.70431	5.62705	5.57033	5.86545	5.87322	5.7636
7986789	3.03442	3.06821	2.84417	2.84716	2.86504	3.14021
7986820	3.07419	3.06529	3.16928	3.04927	3.07819	2.95364
7986822	3.29827	3.33982	3.40887	3.29612	3.04263	3.32027
7986836	2.36449	2.49188	2.23263	2.32731	2.42825	2.48356
7986838	3.24464	3.47164	3.30216	3.46981	3.32476	3.42488
7986863	4.88118	4.83089	4.7693	4.87244	4.74421	4.89814
7986922	3.25332	3.12298	3.29192	3.22341	3.1315	3.37933
7986943	4.19238	4.31972	4.59433	4.51166	4.2492	4.66551
7986945	5.57276	5.76824	6.05081	5.83471	5.58573	5.9707
7986947	3.02174	2.78559	2.94369	2.82091	2.91395	2.89306
7986960	3.08711	2.79783	3.2271	2.97209	3.02604	2.99607
7986969	5.70236	5.55569	5.65579	5.62668	5.67784	5.59737
7986975	2.30034	2.31362	2.23272	2.34201	2.52069	2.30804
7986977	8.06389	8.31476	8.1839	7.85929	7.72789	7.67464
7987010	2.91513	2.77532	2.89878	2.7038	2.616	2.76707
7987012	3.42912	3.24509	3.60817	3.39752	3.41951	3.21188
7987025	2.80187	2.96494	2.61267	3.03713	3.35303	2.93369
7987027	4.47849	4.22904	4.41321	4.06526	4.11328	4.1496
7987046	4.99954	5.15873	5.33638	5.06817	4.83365	5.07838
7987048	5.41693	5.35586	5.32167	5.18177	5.27081	5.19314
7987066	2.5591	2.41816	2.28899	2.3321	2.24808	2.51097
7987068	2.80082	2.59257	2.60685	2.76798	2.7397	2.72118
7987097	3.40453	3.21896	3.46474	3.48299	3.28133	3.50972
7987099	3.62237	3.59393	3.71185	3.59969	3.31039	3.5821
7987110	2.63438	2.7258	2.57554	2.87347	2.77319	2.67888
7987112	5.54928	5.68828	5.98215	5.77164	5.5356	5.91926
7987114	2.80011	2.58251	2.6859	2.6832	2.74168	2.80951
7987135	2.13631	2.29468	2.19514	2.18265	2.20815	2.09231
7987137	4.99954	5.15873	5.33638	5.06817	4.83365	5.07838
7987139	3.6182	3.63786	4.02985	3.61854	3.37109	3.89454
7987145	2.60873	2.5336	2.89146	2.51832	2.71029	2.75988
7987163	2.90399	2.88551	2.98452	2.77298	2.58177	2.66783
7987165	4.28609	4.36533	4.53587	4.566	4.55539	4.63435
7987172	7.94415	7.99654	7.89122	8.19933	8.14906	8.14944
7987180	4.54879	4.59683	4.34218	4.48684	4.60721	4.33654
7987192	5.92056	6.06304	5.96403	5.82151	5.96135	6.00956
7987225	8.07715	7.89482	7.82936	8.01913	8.01201	8.09606
7987230	5.15547	5.22467	5.12493	5.13595	5.36471	5.33806
7987248	4.59495	4.68499	4.59781	4.9645	4.47083	4.73819
7987279	4.75099	4.76456	4.67488	5.08044	4.55401	4.78543
7987308	2.15968	2.10519	2.03728	2.04274	2.03323	2.05259
7987310	4.41674	4.20915	4.36771	4.66771	4.63366	4.37882
7987315	3.04339	2.98543	2.91649	2.96054	3.07538	2.9926
7987325	7.0569	7.12241	7.07184	7.10009	6.93343	6.94192
7987361	5.09052	5.13036	4.95688	5.26409	5.34997	5.45012
7987365	2.57779	2.51896	2.45153	2.4363	2.58639	2.59816
7987369	4.00864	4.07129	3.79151	4.22625	3.86102	4.0251
7987379	2.38522	2.2251	2.33392	2.38095	2.36606	2.40102
7987381	3.24447	3.2491	3.25688	3.14297	3.11663	3.2175
7987385	5.35597	5.5839	5.67503	4.88268	4.73929	4.80297
7987403	2.34329	2.19994	2.32723	2.12397	2.34671	2.07834
7987405	2.30867	2.43215	2.42231	2.40304	2.41107	2.39759
7987426	2.62439	2.45629	2.62229	2.62985	2.57675	2.59272
7987439	5.16131	5.22609	5.18356	5.29766	5.68192	5.94926
7987449	8.72542	8.61549	8.84689	8.6519	8.56568	8.67219
7987454	3.78574	4.30371	4.16233	4.633	4.71052	4.83825
7987464	2.03897	2.06191	2.05338	1.98877	2.1894	1.90882
7987466	2.75003	2.79749	2.93232	2.90207	2.93865	2.68766
7987468	2.04034	2.05063	1.95563	1.90987	2.18432	1.99854
7987470	2.33235	1.99115	2.13387	1.99537	2.10207	2.05879
7987472	4.03237	3.93218	4.06441	4.16491	4.14769	4.1128
7987475	2.80908	2.86416	2.82517	2.75381	2.92317	2.92152
7987511	3.41426	3.45614	3.53417	3.46058	3.50329	3.65773
7987526	4.85581	4.57382	4.82242	4.55236	4.73728	4.95831
7987534	2.09971	2.02587	2.02707	2.04476	2.10509	2.03337
7987536	5.06134	4.88335	4.94329	4.77221	5.01798	4.9664
7987554	3.48679	3.25928	3.44337	3.32677	3.28563	3.42157
7987565	2.55841	2.70365	2.7897	2.82318	2.71041	2.76716
7987572	9.66695	9.3373	9.90802	9.58875	9.66877	9.81308
7987574	4.66994	4.75672	4.8105	4.84647	4.74044	4.83051
7987584	5.39434	5.58124	5.41485	5.42087	5.40046	5.63053
7987623	2.641	2.5807	2.47884	2.44423	2.82084	2.46538
7987634	2.31211	2.20102	2.45104	2.54607	2.29247	2.34738
7987636	2.68345	2.75665	2.59869	2.46633	2.55248	2.67798
7987642	3.44128	3.34554	3.44818	3.10469	3.43727	3.31912
7987648	1.96674	2.00272	1.8139	1.84817	1.90523	1.94128
7987650	3.0232	3.06788	3.13267	3.16918	2.91531	3.22833
7987675	4.91909	4.9681	5.02186	5.03792	5.0332	4.90076
7987701	3.18479	3.30883	3.45821	3.60464	3.31198	3.47952
7987772	4.90764	4.8074	5.00315	4.53813	4.73548	5.08582
7987780	2.9991	2.92788	2.98628	3.09149	3.16305	3.1433
7987792	2.65744	2.84333	2.79296	2.95792	2.66343	2.9308
7987815	2.73804	2.77087	2.74566	2.83353	2.92568	2.77223
7987840	7.75575	7.87084	7.82858	7.69724	7.59733	7.53309
7987869	5.65924	5.69548	5.55556	5.74477	5.92232	5.92733
7987892	7.29399	6.70845	6.97678	6.19553	6.45131	6.42864
7987916	4.69595	4.66622	4.82545	4.40389	4.33991	4.38303
7987926	2.37995	2.20723	2.21607	2.13552	2.28467	2.28393
7987928	3.91329	4.07751	3.96217	4.02797	3.71509	3.83361
7987960	5.57163	5.38631	5.34582	5.41122	5.4676	5.39431
7987981	5.67543	5.70138	5.56294	5.94949	5.98986	5.86169
7988031	8.21317	8.42557	8.36242	8.02122	8.10717	7.85756
7988033	2.77897	2.77657	2.75221	2.77032	2.84561	2.97795
7988050	2.87639	3.04991	2.98827	2.9437	2.83834	2.72691
7988064	2.62277	2.50456	2.56444	2.80864	3.0295	2.80038
7988077	4.89058	4.88457	5.06296	5.04005	4.99529	5.03299
7988082	4.45133	4.44473	4.25617	4.38605	4.61726	4.44563
7988091	2.54642	2.54165	2.66319	2.53983	2.32362	2.50652
7988093	5.96265	6.03977	6.05854	6.20964	5.93657	6.12758
7988124	4.55374	4.30914	4.59356	4.33193	4.2675	3.74004
7988132	2.77236	2.66612	2.7992	2.73143	2.6908	2.78791
7988163	2.63189	2.45016	2.62257	2.58004	2.732	2.75336
7988175	1.98491	2.00338	1.86508	1.91932	2.16423	1.89101
7988177	2.86774	2.75299	2.88664	2.85762	2.78253	2.87535
7988206	1.98491	2.00338	1.86508	1.91932	2.16423	1.89101
7988208	2.84341	3.07919	2.79871	2.85667	2.75584	3.03056
7988212	3.02277	3.0243	3.01047	2.96897	3.10662	2.9348
7988227	2.64317	2.46057	2.5126	2.57403	2.71705	2.58908
7988245	4.9509	4.9177	4.98799	4.46565	4.61117	4.76526
7988258	1.88879	1.93953	1.79639	1.78331	1.98288	1.90494
7988260	2.9487	2.89692	2.86521	2.80951	2.76895	2.95198
7988281	8.2688	8.52142	8.51353	7.99744	7.86244	8.10068
7988283	4.78091	4.58589	4.48837	4.39296	4.27805	4.3248
7988286	5.87566	5.83209	5.88346	5.6721	5.62512	5.50411
7988327	2.65559	2.72528	2.63922	2.6112	2.75589	2.5825
7988342	2.42534	2.05767	2.23241	2.21974	2.29243	2.39758
7988344	2.11803	2.19196	2.12206	2.31572	2.31131	2.15563
7988346	2.90251	3.14649	2.90132	2.8795	2.97741	2.81636
7988348	2.28101	2.09195	2.07106	2.04871	2.10365	2.08853
7988350	2.5571	2.38686	2.64726	2.70836	2.50647	2.52653
7988380	3.63814	3.59256	3.75156	3.70392	3.69242	3.64287
7988400	3.34483	3.43509	3.5885	3.47111	3.39328	3.30068
7988410	2.51115	2.597	2.54593	2.53415	2.64838	2.38214
7988412	2.49555	2.4878	2.51499	2.55149	2.58474	2.54103
7988414	2.52242	2.7822	2.5603	2.64552	2.61003	2.58643
7988424	2.76282	2.74317	2.8781	2.47657	2.64072	2.56955
7988426	6.14993	6.46253	6.36394	5.48802	5.55435	5.43923
7988438	2.11581	2.08256	2.04469	2.06104	2.29635	2.13367
7988440	2.16216	2.03035	2.15091	2.18344	2.14986	2.10347
7988442	2.22375	2.16386	2.19612	2.11648	2.29587	2.22034
7988444	3.98295	3.8095	3.63014	5.34915	5.23827	5.13109
7988465	2.13472	2.116	2.0046	2.13341	2.36309	2.12312
7988467	8.68392	8.70027	8.8872	7.40489	7.24467	7.3347
7988537	2.8407	2.88026	2.98163	2.80573	2.90863	3.03853
7988563	2.65164	3.06899	2.94027	3.29851	3.01761	2.90531
7988581	6.99084	6.97795	6.98286	7.39388	7.22165	7.10368
7988601	2.07337	2.08834	2.10412	2.11038	2.34258	2.15985
7988603	2.49292	2.38331	2.41752	2.32005	2.32563	2.26085
7988605	8.56174	8.49018	8.69147	8.64102	8.60508	8.66292
7988623	2.76438	2.76353	2.73775	2.70684	2.69613	2.63931
7988625	2.78334	2.65738	2.56517	2.64625	2.57887	2.59452
7988644	3.42188	3.28165	3.18843	4.13341	4.34336	3.83198
7988672	2.47231	2.56809	2.39542	2.51941	2.53867	2.68638
7988685	2.74719	2.8948	2.65748	3.36178	2.88616	3.35101
7988687	4.81284	4.95016	4.85736	5.0365	5.04594	5.0599
7988703	1.98244	2.17495	2.02202	2.17804	2.15109	1.93665
7988705	2.59022	2.66523	2.42222	2.46903	2.42706	2.35575
7988713	6.62362	6.55724	6.67636	6.42929	6.45033	6.50039
7988753	8.15034	8.17515	8.19227	8.49288	8.38825	8.365
7988763	3.2229	3.32115	3.28809	3.13179	3.14341	3.1957
7988767	2.63402	2.2931	2.30802	2.38993	2.51451	2.43588
7988789	5.41413	5.42013	5.39473	5.86728	5.18134	5.05985
7988833	3.75727	3.76143	3.98195	4.03913	3.84229	4.06605
7988838	5.28997	5.15684	5.20595	5.29209	5.35093	5.32374
7988852	3.29563	3.27425	3.09993	3.23233	3.25747	3.36004
7988859	4.91687	4.93307	4.9533	4.7333	4.62569	4.5916
7988876	2.47278	2.53013	2.44822	2.44303	2.45407	2.50535
7988921	5.23604	5.37615	5.21875	5.19502	5.31899	5.39496
7988963	7.04684	6.91073	7.07514	6.94678	7.11109	6.87894
7988970	4.90629	5.13613	5.00579	5.16784	5.11256	5.05169
7988987	4.19824	4.25415	4.32444	4.54839	4.21598	4.47997
7988990	2.29926	2.30969	2.23803	2.23455	2.21058	2.21461
7989013	6.25401	6.41544	6.44056	7.11729	7.12431	7.11902
7989023	5.3612	5.39185	5.50406	5.55864	5.11852	5.1613
7989037	4.50896	4.55126	4.59251	4.45738	4.82476	4.53796
7989055	2.75548	2.72135	2.68902	2.59667	2.58757	2.69492
7989069	6.27324	6.11423	6.27854	5.89284	5.83445	5.82614
7989073	3.34532	3.2966	3.08219	3.08175	3.03536	3.20154
7989094	5.88348	5.41689	5.73856	5.41863	5.66508	5.68725
7989126	2.35439	2.38398	2.27111	2.26334	2.3343	2.14924
7989128	5.50318	5.59891	5.61106	5.70841	5.65543	5.71725
7989130	2.24029	2.27565	2.32826	2.21357	2.52004	2.32846
7989132	6.57871	6.5652	6.50411	6.44975	6.21047	6.12623
7989144	2.19778	2.41286	2.07437	2.34193	2.4614	2.25231
7989146	2.7967	3.1205	3.1089	2.38115	2.37387	2.36241
7989157	2.12932	2.05736	2.0671	2.02921	2.02367	1.90516
7989159	6.30799	6.30159	6.26341	6.32091	6.16888	6.10429
7989193	2.26164	2.27614	2.39994	2.48653	2.55145	2.37116
7989195	2.89813	2.74135	2.63688	2.67339	2.60658	3.01536
7989197	2.18876	2.27143	2.20746	2.14277	2.23177	2.1944
7989199	2.79405	2.72355	2.67609	2.8163	2.7449	2.77962
7989216	2.12643	2.16851	1.82857	1.97849	2.16228	1.87552
7989218	2.33415	2.61114	2.38996	2.61131	2.6828	2.73719
7989220	2.40101	2.36225	2.44504	2.36897	2.44008	2.38535
7989224	9.06968	8.94886	8.91903	8.99722	8.85293	8.87664
7989243	2.13517	2.11706	2.01173	2.11765	2.13964	2.1977
7989245	2.5405	2.52724	2.50345	2.52175	2.38401	2.50314
7989249	2.58535	2.52429	2.53013	2.53505	2.47748	2.46209
7989251	3.81384	3.46378	3.83451	3.6627	3.56239	3.87396
7989253	5.40331	5.68364	5.49241	6.17852	5.97638	5.92325
7989277	4.44305	4.27057	4.36944	4.367	4.27314	4.05318
7989307	2.4578	2.37891	2.30738	2.37105	2.6039	2.33095
7989309	3.00521	2.6905	2.81578	2.8226	2.74254	2.78922
7989311	2.73246	2.47151	2.45188	2.41503	2.52707	2.82466
7989313	2.51027	2.34035	2.9132	2.10993	2.177	2.19063
7989315	7.20971	7.19973	7.12797	7.14869	6.75215	7.0023
7989323	6.87382	6.67182	6.61532	7.07032	7.11327	7.12461
7989335	7.82258	7.68992	7.78969	7.2397	7.32261	7.52215
7989347	6.14696	6.11975	5.98698	5.72287	5.7615	5.47366
7989365	4.13626	3.97893	4.06289	4.67128	4.66547	4.65175
7989387	6.22777	6.09547	5.9678	6.08278	6.00905	6.02423
7989473	4.08956	3.77213	4.00323	4.1402	4.37789	4.25597
7989476	2.72819	2.73158	2.70443	2.84674	2.67388	2.82475
7989487	2.82684	2.88683	2.68977	2.78504	2.91484	2.94915
7989489	3.34918	2.97222	3.29739	2.98367	3.10021	3.41153
7989491	3.87565	3.99427	3.98768	4.1276	4.22227	3.89168
7989493	4.93775	4.88884	4.85575	4.65178	4.77049	4.60018
7989501	4.50577	4.1284	3.78564	7.02972	7.21579	7.3697
7989516	5.10912	5.02293	4.95267	4.44975	4.43103	4.66926
7989596	3.96712	3.72765	3.74817	3.68276	3.70458	3.61379
7989611	5.86783	5.93222	6.02051	5.84159	5.86425	5.91153
7989617	2.33698	2.33472	2.22093	2.47442	2.34682	2.30716
7989619	9.84262	9.88288	9.83757	9.87851	9.88028	9.98763
7989628	5.02576	4.7983	4.80677	4.7887	4.83412	4.88385
7989647	2.99898	2.98312	2.99833	2.27005	2.56276	2.38615
7989657	2.35653	2.31176	2.54472	2.43151	2.14562	2.56066
7989659	2.28111	2.09123	2.18285	2.16336	2.23335	2.41596
7989661	6.33046	6.50617	6.56009	6.25327	6.25537	6.14052
7989670	4.7842	4.77975	4.87686	5.44308	5.37913	5.33975
7989680	3.97038	3.80228	3.92493	3.93158	3.95467	4.01218
7989696	8.15582	8.12331	8.1045	8.15934	8.07088	8.07343
